cod_est,fecha,entradas
608,2024-11-18,4645
609,2024-11-18,27224
611,2024-11-18,21341
613,2024-11-18,13195
617,2024-11-18,6193
620,2024-11-18,14077
621,2024-11-18,7265
622,2024-11-18,25819
626,2024-11-18,10575
627,2024-11-18,8765
628,2024-11-18,12219
1102,2024-11-18,3382
1103,2024-11-18,2382
1104,2024-11-18,3978
1105,2024-11-18,4597
1106,2024-11-18,3763
505,2024-11-18,13481
701,2024-11-18,4216
702,2024-11-18,5383
703,2024-11-18,7193
704,2024-11-18,8194
705,2024-11-18,8051
707,2024-11-18,8217
708,2024-11-18,4835
709,2024-11-18,5097
712,2024-11-18,6312
714,2024-11-18,16006
716,2024-11-18,10480
717,2024-11-18,4240
718,2024-11-18,4621
719,2024-11-18,7527
720,2024-11-18,4811
721,2024-11-18,3335
722,2024-11-18,1215
723,2024-11-18,1858
418,2024-11-18,11480
802,2024-11-18,15649
803,2024-11-18,5883
806,2024-11-18,8241
807,2024-11-18,7455
808,2024-11-18,6931
411,2024-11-18,44278
510,2024-11-18,14077
612,2024-11-18,10742
901,2024-11-18,5407
902,2024-11-18,10290
903,2024-11-18,4954
905,2024-11-18,2858
906,2024-11-18,5597
908,2024-11-18,5264
909,2024-11-18,4526
913,2024-11-18,5240
915,2024-11-18,6407
916,2024-11-18,7431
917,2024-11-18,8265
918,2024-11-18,7503
919,2024-11-18,6502
920,2024-11-18,7479
921,2024-11-18,3144
922,2024-11-18,11719
951,2024-11-18,3644
952,2024-11-18,4287
101,2024-11-18,54282
110,2024-11-18,16411
151,2024-11-18,21961
404,2024-11-18,18269
711,2024-11-18,15220
1001,2024-11-18,5693
1002,2024-11-18,14601
1013,2024-11-18,3073
1014,2024-11-18,5478
1016,2024-11-18,23461
1018,2024-11-18,5645
1019,2024-11-18,8598
1051,2024-11-18,2977
1052,2024-11-18,3787
1053,2024-11-18,6217
1054,2024-11-18,1715
102,2024-11-19,10006
103,2024-11-19,12591
104,2024-11-19,17395
105,2024-11-19,7297
107,2024-11-19,9267
108,2024-11-19,12599
113,2024-11-19,13214
114,2024-11-19,9051
115,2024-11-19,7056
116,2024-11-19,26902
117,2024-11-19,7671
118,2024-11-19,18990
119,2024-11-19,14004
120,2024-11-19,15624
122,2024-11-19,6507
123,2024-11-19,7737
124,2024-11-19,8685
125,2024-11-19,11186
126,2024-11-19,7621
127,2024-11-19,5402
128,2024-11-19,4629
129,2024-11-19,6873
130,2024-11-19,4155
152,2024-11-19,4613
106,2024-11-19,25182
202,2024-11-19,14187
204,2024-11-19,8477
205,2024-11-19,7779
206,2024-11-19,10904
207,2024-11-19,4812
209,2024-11-19,15974
210,2024-11-19,5344
211,2024-11-19,6940
212,2024-11-19,10505
213,2024-11-19,10114
214,2024-11-19,10713
251,2024-11-19,10089
252,2024-11-19,4380
253,2024-11-19,7139
254,2024-11-19,4845
255,2024-11-19,4571
625,2024-11-19,56996
112,2024-11-19,65955
301,2024-11-19,27551
302,2024-11-19,13705
303,2024-11-19,8751
304,2024-11-19,23204
305,2024-11-19,12957
307,2024-11-19,20719
308,2024-11-19,29986
309,2024-11-19,6383
310,2024-11-19,32263
311,2024-11-19,81821
351,2024-11-19,9242
352,2024-11-19,8053
353,2024-11-19,9524
354,2024-11-19,10896
355,2024-11-19,16472
356,2024-11-19,7214
357,2024-11-19,13289
109,2024-11-19,15126
153,2024-11-19,16057
405,2024-11-19,4804
406,2024-11-19,9616
407,2024-11-19,8153
409,2024-11-19,6366
410,2024-11-19,22572
412,2024-11-19,7721
413,2024-11-19,10945
414,2024-11-19,4621
415,2024-11-19,8311
416,2024-11-19,6034
417,2024-11-19,8253
419,2024-11-19,6034
420,2024-11-19,4529
421,2024-11-19,5477
422,2024-11-19,3532
111,2024-11-19,23678
501,2024-11-19,9242
502,2024-11-19,6740
503,2024-11-19,8618
504,2024-11-19,12076
506,2024-11-19,9366
507,2024-11-19,11777
511,2024-11-19,8145
513,2024-11-19,6333
517,2024-11-19,9599
518,2024-11-19,7197
519,2024-11-19,4430
520,2024-11-19,5252
521,2024-11-19,12500
522,2024-11-19,10588
525,2024-11-19,9067
526,2024-11-19,5111
527,2024-11-19,20378
528,2024-11-19,4646
529,2024-11-19,7621
530,2024-11-19,4945
551,2024-11-19,2568
552,2024-11-19,5061
523,2024-11-19,26744
601,2024-11-19,8843
602,2024-11-19,14353
604,2024-11-19,9616
605,2024-11-19,30351
606,2024-11-19,18857
608,2024-11-19,5111
609,2024-11-19,27443
611,2024-11-19,22381
613,2024-11-19,14469
617,2024-11-19,5917
620,2024-11-19,14162
621,2024-11-19,8992
622,2024-11-19,25573
626,2024-11-19,11186
627,2024-11-19,9001
628,2024-11-19,12491
1102,2024-11-19,3416
1103,2024-11-19,2302
1104,2024-11-19,4072
1105,2024-11-19,4579
1106,2024-11-19,3923
505,2024-11-19,13971
701,2024-11-19,4263
702,2024-11-19,5269
703,2024-11-19,7222
704,2024-11-19,8527
705,2024-11-19,8244
707,2024-11-19,8718
708,2024-11-19,5244
709,2024-11-19,5510
712,2024-11-19,6973
714,2024-11-19,17112
716,2024-11-19,10904
717,2024-11-19,4546
718,2024-11-19,4820
719,2024-11-19,7920
720,2024-11-19,5053
721,2024-11-19,3615
722,2024-11-19,1247
723,2024-11-19,1912
418,2024-11-19,11211
802,2024-11-19,16780
803,2024-11-19,6100
806,2024-11-19,6516
807,2024-11-19,7754
808,2024-11-19,6532
411,2024-11-19,46981
510,2024-11-19,14910
612,2024-11-19,11502
901,2024-11-19,5768
902,2024-11-19,10904
903,2024-11-19,5120
905,2024-11-19,2967
906,2024-11-19,5743
908,2024-11-19,5469
909,2024-11-19,4737
913,2024-11-19,5626
915,2024-11-19,6665
916,2024-11-19,7629
917,2024-11-19,8569
918,2024-11-19,7771
919,2024-11-19,6940
920,2024-11-19,7762
921,2024-11-19,3274
922,2024-11-19,11876
951,2024-11-19,3690
952,2024-11-19,4380
101,2024-11-19,56680
110,2024-11-19,17644
151,2024-11-19,22921
404,2024-11-19,20312
711,2024-11-19,16680
1001,2024-11-19,5801
1002,2024-11-19,17237
1013,2024-11-19,2809
1014,2024-11-19,5585
1016,2024-11-19,24343
1018,2024-11-19,5552
1019,2024-11-19,9217
1051,2024-11-19,3624
1052,2024-11-19,3956
1053,2024-11-19,6690
1054,2024-11-19,2003
102,2024-11-20,10453
103,2024-11-20,12660
104,2024-11-20,17963
105,2024-11-20,7408
107,2024-11-20,9793
108,2024-11-20,12990
113,2024-11-20,13142
114,2024-11-20,9413
115,2024-11-20,7865
116,2024-11-20,26564
117,2024-11-20,7840
118,2024-11-20,19637
119,2024-11-20,14360
120,2024-11-20,15705
122,2024-11-20,6495
123,2024-11-20,7764
124,2024-11-20,9007
125,2024-11-20,11443
126,2024-11-20,7738
127,2024-11-20,5658
128,2024-11-20,4770
129,2024-11-20,6876
130,2024-11-20,4212
152,2024-11-20,4643
106,2024-11-20,25422
202,2024-11-20,16263
204,2024-11-20,8449
205,2024-11-20,7434
206,2024-11-20,11341
207,2024-11-20,4795
209,2024-11-20,16009
210,2024-11-20,5125
211,2024-11-20,7256
212,2024-11-20,10808
213,2024-11-20,10275
214,2024-11-20,10935
251,2024-11-20,10123
252,2024-11-20,4465
253,2024-11-20,6926
254,2024-11-20,4973
255,2024-11-20,4618
625,2024-11-20,57745
112,2024-11-20,63555
301,2024-11-20,27934
302,2024-11-20,13904
303,2024-11-20,8981
304,2024-11-20,23418
305,2024-11-20,13523
307,2024-11-20,19967
308,2024-11-20,29304
309,2024-11-20,6749
310,2024-11-20,33719
311,2024-11-20,84614
351,2024-11-20,9565
352,2024-11-20,8271
353,2024-11-20,9895
354,2024-11-20,10935
355,2024-11-20,16390
356,2024-11-20,7307
357,2024-11-20,12838
109,2024-11-20,15274
153,2024-11-20,16542
405,2024-11-20,4871
406,2024-11-20,9616
407,2024-11-20,8271
409,2024-11-20,6495
410,2024-11-20,23443
412,2024-11-20,7688
413,2024-11-20,11087
414,2024-11-20,4744
415,2024-11-20,8525
416,2024-11-20,6013
417,2024-11-20,8170
419,2024-11-20,6013
420,2024-11-20,4516
421,2024-11-20,5531
422,2024-11-20,3527
111,2024-11-20,23595
501,2024-11-20,9286
502,2024-11-20,6952
503,2024-11-20,8601
504,2024-11-20,12457
506,2024-11-20,9540
507,2024-11-20,12102
511,2024-11-20,8499
513,2024-11-20,6673
517,2024-11-20,9869
518,2024-11-20,7408
519,2024-11-20,4541
520,2024-11-20,5455
521,2024-11-20,12483
522,2024-11-20,10681
525,2024-11-20,9083
526,2024-11-20,5176
527,2024-11-20,20475
528,2024-11-20,4821
529,2024-11-20,7535
530,2024-11-20,4897
551,2024-11-20,2486
552,2024-11-20,4947
523,2024-11-20,27274
601,2024-11-20,9387
602,2024-11-20,14512
604,2024-11-20,9946
605,2024-11-20,30826
606,2024-11-20,19079
608,2024-11-20,5303
609,2024-11-20,27985
611,2024-11-20,23240
613,2024-11-20,14589
617,2024-11-20,6952
620,2024-11-20,15806
621,2024-11-20,9108
622,2024-11-20,26919
626,2024-11-20,11722
627,2024-11-20,9362
628,2024-11-20,12787
1102,2024-11-20,3425
1103,2024-11-20,2385
1104,2024-11-20,4059
1105,2024-11-20,4567
1106,2024-11-20,3933
505,2024-11-20,14360
701,2024-11-20,4516
702,2024-11-20,5607
703,2024-11-20,7485
704,2024-11-20,8931
705,2024-11-20,8576
707,2024-11-20,8905
708,2024-11-20,5252
709,2024-11-20,5734
712,2024-11-20,7256
714,2024-11-20,17836
716,2024-11-20,11240
717,2024-11-20,4567
718,2024-11-20,4922
719,2024-11-20,8119
720,2024-11-20,5227
721,2024-11-20,3501
722,2024-11-20,1243
723,2024-11-20,1903
418,2024-11-20,12305
802,2024-11-20,16847
803,2024-11-20,6115
806,2024-11-20,6698
807,2024-11-20,7865
808,2024-11-20,6901
411,2024-11-20,47495
510,2024-11-20,15553
612,2024-11-20,11722
901,2024-11-20,5759
902,2024-11-20,11087
903,2024-11-20,5150
905,2024-11-20,3146
906,2024-11-20,5810
908,2024-11-20,5683
909,2024-11-20,4998
913,2024-11-20,5683
915,2024-11-20,6926
916,2024-11-20,7865
917,2024-11-20,8677
918,2024-11-20,7865
919,2024-11-20,6952
920,2024-11-20,7789
921,2024-11-20,3222
922,2024-11-20,12128
951,2024-11-20,3882
952,2024-11-20,4339
101,2024-11-20,58938
110,2024-11-20,18090
151,2024-11-20,22631
404,2024-11-20,20728
711,2024-11-20,17100
1001,2024-11-20,5886
1002,2024-11-20,17735
1013,2024-11-20,2892
1014,2024-11-20,5734
1016,2024-11-20,24940
1018,2024-11-20,5937
1019,2024-11-20,9438
1051,2024-11-20,2867
1052,2024-11-20,4059
1053,2024-11-20,6723
1054,2024-11-20,2258
102,2024-11-21,10303
103,2024-11-21,12644
104,2024-11-21,17681
105,2024-11-21,7454
107,2024-11-21,9413
108,2024-11-21,12542
113,2024-11-21,13280
114,2024-11-21,8879
115,2024-11-21,7505
116,2024-11-21,27501
117,2024-11-21,7785
118,2024-11-21,19538
119,2024-11-21,14272
120,2024-11-21,16104
122,2024-11-21,6436
123,2024-11-21,7937
124,2024-11-21,8802
125,2024-11-21,11423
126,2024-11-21,7861
127,2024-11-21,5724
128,2024-11-21,4783
129,2024-11-21,7200
130,2024-11-21,4299
152,2024-11-21,4452
106,2024-11-21,25720
202,2024-11-21,16129
204,2024-11-21,8879
205,2024-11-21,7607
206,2024-11-21,9896
207,2024-11-21,4478
209,2024-11-21,16231
210,2024-11-21,5292
211,2024-11-21,7123
212,2024-11-21,10507
213,2024-11-21,10431
214,2024-11-21,10965
251,2024-11-21,10507
252,2024-11-21,4579
253,2024-11-21,7251
254,2024-11-21,5139
255,2024-11-21,4706
625,2024-11-21,59047
112,2024-11-21,64390
301,2024-11-21,28341
302,2024-11-21,13687
303,2024-11-21,8980
304,2024-11-21,23405
305,2024-11-21,13127
307,2024-11-21,19971
308,2024-11-21,29892
309,2024-11-21,6004
310,2024-11-21,33378
311,2024-11-21,84742
351,2024-11-21,9438
352,2024-11-21,7937
353,2024-11-21,10049
354,2024-11-21,11067
355,2024-11-21,16613
356,2024-11-21,7403
357,2024-11-21,13051
109,2024-11-21,15188
153,2024-11-21,16638
405,2024-11-21,4401
406,2024-11-21,9286
407,2024-11-21,7988
409,2024-11-21,6411
410,2024-11-21,23125
412,2024-11-21,7810
413,2024-11-21,11219
414,2024-11-21,4681
415,2024-11-21,8777
416,2024-11-21,6462
417,2024-11-21,8446
419,2024-11-21,6055
420,2024-11-21,4656
421,2024-11-21,5648
422,2024-11-21,3638
111,2024-11-21,23736
501,2024-11-21,9362
502,2024-11-21,6971
503,2024-11-21,8599
504,2024-11-21,12262
506,2024-11-21,9642
507,2024-11-21,12008
511,2024-11-21,7861
513,2024-11-21,6665
517,2024-11-21,9896
518,2024-11-21,7251
519,2024-11-21,4528
520,2024-11-21,5266
521,2024-11-21,12873
522,2024-11-21,10710
525,2024-11-21,8980
526,2024-11-21,5342
527,2024-11-21,20785
528,2024-11-21,4732
529,2024-11-21,7708
530,2024-11-21,5139
551,2024-11-21,2544
552,2024-11-21,5063
523,2024-11-21,27374
601,2024-11-21,9235
602,2024-11-21,14832
604,2024-11-21,9871
605,2024-11-21,32437
606,2024-11-21,19131
608,2024-11-21,5292
609,2024-11-21,27959
611,2024-11-21,23354
613,2024-11-21,14806
617,2024-11-21,6462
620,2024-11-21,14221
621,2024-11-21,9337
622,2024-11-21,26534
626,2024-11-21,11448
627,2024-11-21,9438
628,2024-11-21,12746
1102,2024-11-21,3384
1103,2024-11-21,2290
1104,2024-11-21,4096
1105,2024-11-21,4783
1106,2024-11-21,3969
505,2024-11-21,14603
701,2024-11-21,4554
702,2024-11-21,5622
703,2024-11-21,7530
704,2024-11-21,8599
705,2024-11-21,8472
707,2024-11-21,8828
708,2024-11-21,5241
709,2024-11-21,5571
712,2024-11-21,7149
714,2024-11-21,17223
716,2024-11-21,11092
717,2024-11-21,4732
718,2024-11-21,5012
719,2024-11-21,8141
720,2024-11-21,5063
721,2024-11-21,3689
722,2024-11-21,1272
723,2024-11-21,1933
418,2024-11-21,12262
802,2024-11-21,16994
803,2024-11-21,6360
806,2024-11-21,7887
807,2024-11-21,8243
808,2024-11-21,9108
411,2024-11-21,47624
510,2024-11-21,14170
612,2024-11-21,12008
901,2024-11-21,5902
902,2024-11-21,11016
903,2024-11-21,5292
905,2024-11-21,3053
906,2024-11-21,5800
908,2024-11-21,5546
909,2024-11-21,4808
913,2024-11-21,5699
915,2024-11-21,6869
916,2024-11-21,7912
917,2024-11-21,8701
918,2024-11-21,8065
919,2024-11-21,7072
920,2024-11-21,7708
921,2024-11-21,3307
922,2024-11-21,12033
951,2024-11-21,3816
952,2024-11-21,4478
101,2024-11-21,58233
110,2024-11-21,18521
151,2024-11-21,23049
404,2024-11-21,21166
711,2024-11-21,16765
1001,2024-11-21,6055
1002,2024-11-21,14628
1013,2024-11-21,3078
1014,2024-11-21,5750
1016,2024-11-21,24932
1018,2024-11-21,6029
1019,2024-11-21,9108
1051,2024-11-21,3765
1052,2024-11-21,4121
1053,2024-11-21,6793
1054,2024-11-21,1984
102,2024-11-22,10548
103,2024-11-22,13852
104,2024-11-22,19436
105,2024-11-22,8320
107,2024-11-22,8302
108,2024-11-22,12086
113,2024-11-22,17155
114,2024-11-22,11544
115,2024-11-22,11361
116,2024-11-22,35088
117,2024-11-22,7996
118,2024-11-22,19619
119,2024-11-22,16823
120,2024-11-22,18702
122,2024-11-22,7192
123,2024-11-22,8879
124,2024-11-22,9499
125,2024-11-22,10906
126,2024-11-22,8652
127,2024-11-22,5750
128,2024-11-22,4807
129,2024-11-22,9010
130,2024-11-22,4212
152,2024-11-22,3417
106,2024-11-22,27083
202,2024-11-22,14271
204,2024-11-22,9674
205,2024-11-22,10400
206,2024-11-22,13196
207,2024-11-22,6642
209,2024-11-22,26628
210,2024-11-22,7988
211,2024-11-22,7655
212,2024-11-22,9858
213,2024-11-22,10251
214,2024-11-22,10356
251,2024-11-22,12252
252,2024-11-22,5628
253,2024-11-22,8870
254,2024-11-22,5680
255,2024-11-22,5576
625,2024-11-22,64635
112,2024-11-22,89812
301,2024-11-22,30666
302,2024-11-22,14795
303,2024-11-22,8695
304,2024-11-22,23840
305,2024-11-22,15634
307,2024-11-22,36136
308,2024-11-22,43189
309,2024-11-22,5348
310,2024-11-22,32195
311,2024-11-22,75192
351,2024-11-22,10190
352,2024-11-22,7149
353,2024-11-22,10740
354,2024-11-22,11894
355,2024-11-22,18221
356,2024-11-22,8643
357,2024-11-22,13948
109,2024-11-22,17854
153,2024-11-22,14682
405,2024-11-22,4273
406,2024-11-22,9727
407,2024-11-22,7236
409,2024-11-22,5453
410,2024-11-22,20511
412,2024-11-22,8084
413,2024-11-22,9499
414,2024-11-22,3819
415,2024-11-22,7463
416,2024-11-22,5733
417,2024-11-22,9176
419,2024-11-22,5287
420,2024-11-22,4807
421,2024-11-22,5418
422,2024-11-22,3653
111,2024-11-22,36407
501,2024-11-22,10627
502,2024-11-22,6659
503,2024-11-22,7018
504,2024-11-22,12051
506,2024-11-22,10303
507,2024-11-22,12724
511,2024-11-22,6441
513,2024-11-22,8267
517,2024-11-22,12619
518,2024-11-22,6860
519,2024-11-22,4754
520,2024-11-22,5602
521,2024-11-22,14000
522,2024-11-22,11798
525,2024-11-22,9578
526,2024-11-22,5689
527,2024-11-22,21201
528,2024-11-22,4737
529,2024-11-22,7883
530,2024-11-22,5479
551,2024-11-22,2753
552,2024-11-22,5086
523,2024-11-22,28717
601,2024-11-22,9290
602,2024-11-22,14988
604,2024-11-22,9430
605,2024-11-22,31164
606,2024-11-22,22276
608,2024-11-22,4116
609,2024-11-22,27074
611,2024-11-22,19829
613,2024-11-22,12567
617,2024-11-22,4352
620,2024-11-22,11160
621,2024-11-22,6642
622,2024-11-22,15241
626,2024-11-22,11745
627,2024-11-22,9010
628,2024-11-22,13712
1102,2024-11-22,3504
1103,2024-11-22,2613
1104,2024-11-22,4501
1105,2024-11-22,4658
1106,2024-11-22,4099
505,2024-11-22,15704
701,2024-11-22,2630
702,2024-11-22,3539
703,2024-11-22,5444
704,2024-11-22,10137
705,2024-11-22,7795
707,2024-11-22,8293
708,2024-11-22,4894
709,2024-11-22,4999
712,2024-11-22,5943
714,2024-11-22,13380
716,2024-11-22,9893
717,2024-11-22,4815
718,2024-11-22,5121
719,2024-11-22,8337
720,2024-11-22,4527
721,2024-11-22,3583
722,2024-11-22,1197
723,2024-11-22,1792
418,2024-11-22,11457
802,2024-11-22,14262
803,2024-11-22,5881
806,2024-11-22,10487
807,2024-11-22,8154
808,2024-11-22,9368
411,2024-11-22,45146
510,2024-11-22,12584
612,2024-11-22,10015
901,2024-11-22,5217
902,2024-11-22,12611
903,2024-11-22,4999
905,2024-11-22,2246
906,2024-11-22,4527
908,2024-11-22,4597
909,2024-11-22,3898
913,2024-11-22,6065
915,2024-11-22,6694
916,2024-11-22,7402
917,2024-11-22,8669
918,2024-11-22,7280
919,2024-11-22,6747
920,2024-11-22,6694
921,2024-11-22,3434
922,2024-11-22,11413
951,2024-11-22,3321
952,2024-11-22,3889
101,2024-11-22,52295
110,2024-11-22,23683
151,2024-11-22,23351
404,2024-11-22,19986
711,2024-11-22,13380
1001,2024-11-22,6248
1002,2024-11-22,13423
1013,2024-11-22,4072
1014,2024-11-22,7035
1016,2024-11-22,22040
1018,2024-11-22,5768
1019,2024-11-22,7988
1051,2024-11-22,3557
1052,2024-11-22,3732
1053,2024-11-22,6187
1054,2024-11-22,1031
102,2024-11-23,8222
103,2024-11-23,10278
104,2024-11-23,14245
105,2024-11-23,6654
107,2024-11-23,5518
108,2024-11-23,8457
113,2024-11-23,14533
114,2024-11-23,9070
115,2024-11-23,9647
116,2024-11-23,24126
117,2024-11-23,5680
118,2024-11-23,13884
119,2024-11-23,12965
120,2024-11-23,13938
122,2024-11-23,5175
123,2024-11-23,6491
124,2024-11-23,6654
125,2024-11-23,7177
126,2024-11-23,6059
127,2024-11-23,3913
128,2024-11-23,3101
129,2024-11-23,6762
130,2024-11-23,2921
152,2024-11-23,1623
106,2024-11-23,20772
202,2024-11-23,10512
204,2024-11-23,7086
205,2024-11-23,8637
206,2024-11-23,9629
207,2024-11-23,4237
209,2024-11-23,22107
210,2024-11-23,6365
211,2024-11-23,6022
212,2024-11-23,6095
213,2024-11-23,7375
214,2024-11-23,7772
251,2024-11-23,9070
252,2024-11-23,4057
253,2024-11-23,6329
254,2024-11-23,3714
255,2024-11-23,3660
625,2024-11-23,48595
112,2024-11-23,78869
301,2024-11-23,21367
302,2024-11-23,11089
303,2024-11-23,6618
304,2024-11-23,16336
305,2024-11-23,12550
307,2024-11-23,29535
308,2024-11-23,35828
309,2024-11-23,3354
310,2024-11-23,21277
311,2024-11-23,45998
351,2024-11-23,7249
352,2024-11-23,4165
353,2024-11-23,9791
354,2024-11-23,8276
355,2024-11-23,12117
356,2024-11-23,5860
357,2024-11-23,8637
109,2024-11-23,14551
153,2024-11-23,8493
405,2024-11-23,2669
406,2024-11-23,6888
407,2024-11-23,4598
409,2024-11-23,3408
410,2024-11-23,12784
412,2024-11-23,5734
413,2024-11-23,5283
414,2024-11-23,2146
415,2024-11-23,4724
416,2024-11-23,3228
417,2024-11-23,6726
419,2024-11-23,3083
420,2024-11-23,3318
421,2024-11-23,3570
422,2024-11-23,2218
111,2024-11-23,29860
501,2024-11-23,7267
502,2024-11-23,4093
503,2024-11-23,3805
504,2024-11-23,7952
506,2024-11-23,7573
507,2024-11-23,8457
511,2024-11-23,3534
513,2024-11-23,6599
517,2024-11-23,10422
518,2024-11-23,4562
519,2024-11-23,3678
520,2024-11-23,4003
521,2024-11-23,9989
522,2024-11-23,8547
525,2024-11-23,6726
526,2024-11-23,3985
527,2024-11-23,16391
528,2024-11-23,3354
529,2024-11-23,5644
530,2024-11-23,4003
551,2024-11-23,2146
552,2024-11-23,3408
523,2024-11-23,20862
601,2024-11-23,6599
602,2024-11-23,10765
604,2024-11-23,6690
605,2024-11-23,21836
606,2024-11-23,16950
608,2024-11-23,2326
609,2024-11-23,15796
611,2024-11-23,12315
613,2024-11-23,6618
617,2024-11-23,1767
620,2024-11-23,4868
621,2024-11-23,2687
622,2024-11-23,5427
626,2024-11-23,8475
627,2024-11-23,6022
628,2024-11-23,9989
1102,2024-11-23,2416
1103,2024-11-23,1623
1104,2024-11-23,3083
1105,2024-11-23,3011
1106,2024-11-23,2506
505,2024-11-23,11630
701,2024-11-23,2380
702,2024-11-23,3444
703,2024-11-23,5572
704,2024-11-23,4057
705,2024-11-23,5319
707,2024-11-23,5229
708,2024-11-23,2795
709,2024-11-23,3264
712,2024-11-23,3805
714,2024-11-23,7537
716,2024-11-23,5518
717,2024-11-23,3408
718,2024-11-23,3426
719,2024-11-23,5662
720,2024-11-23,2759
721,2024-11-23,2308
722,2024-11-23,667
723,2024-11-23,992
418,2024-11-23,6960
802,2024-11-23,7880
803,2024-11-23,3859
806,2024-11-23,7519
807,2024-11-23,5464
808,2024-11-23,7140
411,2024-11-23,25569
510,2024-11-23,7501
612,2024-11-23,6293
901,2024-11-23,2903
902,2024-11-23,8962
903,2024-11-23,3282
905,2024-11-23,1172
906,2024-11-23,2344
908,2024-11-23,2578
909,2024-11-23,2849
913,2024-11-23,4364
915,2024-11-23,4291
916,2024-11-23,4634
917,2024-11-23,5752
918,2024-11-23,4616
919,2024-11-23,4382
920,2024-11-23,3787
921,2024-11-23,2344
922,2024-11-23,6347
951,2024-11-23,1857
952,2024-11-23,2182
101,2024-11-23,32547
110,2024-11-23,20375
151,2024-11-23,14786
404,2024-11-23,13902
711,2024-11-23,6996
1001,2024-11-23,4183
1002,2024-11-23,6275
1013,2024-11-23,5680
1014,2024-11-23,5337
1016,2024-11-23,12748
1018,2024-11-23,3859
1019,2024-11-23,4616
1051,2024-11-23,2380
1052,2024-11-23,1857
1053,2024-11-23,3119
1054,2024-11-23,523
102,2024-11-24,5953
103,2024-11-24,7893
104,2024-11-24,11037
105,2024-11-24,4763
107,2024-11-24,3612
108,2024-11-24,5498
113,2024-11-24,12897
114,2024-11-24,6462
115,2024-11-24,7171
116,2024-11-24,21512
117,2024-11-24,3893
118,2024-11-24,9980
119,2024-11-24,10007
120,2024-11-24,10783
122,2024-11-24,3973
123,2024-11-24,4883
124,2024-11-24,5003
125,2024-11-24,5485
126,2024-11-24,4482
127,2024-11-24,2836
128,2024-11-24,1980
129,2024-11-24,5258
130,2024-11-24,1926
152,2024-11-24,950
106,2024-11-24,14502
202,2024-11-24,7064
204,2024-11-24,5097
205,2024-11-24,8428
206,2024-11-24,7318
207,2024-11-24,3050
209,2024-11-24,17137
210,2024-11-24,4562
211,2024-11-24,4187
212,2024-11-24,4161
213,2024-11-24,5244
214,2024-11-24,5378
251,2024-11-24,6622
252,2024-11-24,3090
253,2024-11-24,4763
254,2024-11-24,2595
255,2024-11-24,2207
625,2024-11-24,37833
112,2024-11-24,59559
301,2024-11-24,15652
302,2024-11-24,7131
303,2024-11-24,4549
304,2024-11-24,13004
305,2024-11-24,10341
307,2024-11-24,20964
308,2024-11-24,24723
